school,department_name,harvard_equivalent,funding_type,year,funding_amount
Texas A & M,MOLECULAR AND CELLULAR MEDICINE,BCMP;CB,nih,2019,3023386
Texas A & M,MOLECULAR AND CELLULAR MEDICINE,BCMP;CB,nih,2018,2985700
Texas A & M,MOLECULAR AND CELLULAR MEDICINE,BCMP;CB,nih,2017,2651744
Texas A & M,MOLECULAR AND CELLULAR MEDICINE,BCMP;CB,nih,2016,3139827
Texas A & M,NEUROSCIENCE AND EXPERIMENTAL THERAPEUTICS,Nb,nih,2020,3103996
Texas A & M,NEUROSCIENCE AND EXPERIMENTAL THERAPEUTICS,Nb,nih,2019,1301480
Texas A & M,NEUROSCIENCE AND EXPERIMENTAL THERAPEUTICS,Nb,nih,2018,1939022
Texas A & M,NEUROSCIENCE AND EXPERIMENTAL THERAPEUTICS,Nb,nih,2017,2640920
Texas A & M,NEUROSCIENCE AND EXPERIMENTAL THERAPEUTICS,Nb,nih,2016,1644329
Texas A & M,TRANSLATIONAL MEDICAL SCIENCES,NA,nih,2020,0
Texas A & M,TRANSLATIONAL MEDICAL SCIENCES,NA,nih,2019,0
Texas A & M,TRANSLATIONAL MEDICAL SCIENCES,NA,nih,2018,0
Texas A & M,TRANSLATIONAL MEDICAL SCIENCES,NA,nih,2017,0
Texas A & M,TRANSLATIONAL MEDICAL SCIENCES,NA,nih,2016,0
Texas Tech,CELL BIOLOGY AND BIOCHEMISTRY,CB;BCMP,nih,2020,1693583
Texas Tech,CELL BIOLOGY AND BIOCHEMISTRY,CB;BCMP,nih,2019,2048549
Texas Tech,CELL BIOLOGY AND BIOCHEMISTRY,CB;BCMP,nih,2018,776299
Texas Tech,CELL BIOLOGY AND BIOCHEMISTRY,CB;BCMP,nih,2017,349811
Texas Tech,CELL BIOLOGY AND BIOCHEMISTRY,CB;BCMP,nih,2016,633871
Texas Tech,CELLULAR PHYSIOLOGY AND MOLEC BIOPHYSICS,BCMP,nih,2020,1089297
Texas Tech,CELLULAR PHYSIOLOGY AND MOLEC BIOPHYSICS,BCMP,nih,2019,971178
Texas Tech,CELLULAR PHYSIOLOGY AND MOLEC BIOPHYSICS,BCMP,nih,2018,1544046
Texas Tech,CELLULAR PHYSIOLOGY AND MOLEC BIOPHYSICS,BCMP,nih,2017,0
Texas Tech,CELLULAR PHYSIOLOGY AND MOLEC BIOPHYSICS,BCMP,nih,2016,0
Texas Tech,IMMUNOLOGY AND MOLECULAR MICROBIOLOGY,Imm;Mb,nih,2020,0
Texas Tech,IMMUNOLOGY AND MOLECULAR MICROBIOLOGY,Imm;Mb,nih,2019,30525
Texas Tech,IMMUNOLOGY AND MOLECULAR MICROBIOLOGY,Imm;Mb,nih,2018,0
Texas Tech,IMMUNOLOGY AND MOLECULAR MICROBIOLOGY,Imm;Mb,nih,2017,0
Texas Tech,IMMUNOLOGY AND MOLECULAR MICROBIOLOGY,Imm;Mb,nih,2016,166388
Texas Tech,MEDICAL EDUCATION,NA,nih,2020,0
Texas Tech,MEDICAL EDUCATION,NA,nih,2019,0
Texas Tech,MEDICAL EDUCATION,NA,nih,2018,0
Texas Tech,MEDICAL EDUCATION,NA,nih,2017,0
Texas Tech,MEDICAL EDUCATION,NA,nih,2016,0
Texas Tech,PHARMACOLOGY AND NEUROSCIENCE,Nb;BCMP,nih,2020,3013938
Texas Tech,PHARMACOLOGY AND NEUROSCIENCE,Nb;BCMP,nih,2019,2204446
Texas Tech,PHARMACOLOGY AND NEUROSCIENCE,Nb;BCMP,nih,2018,1503528
Texas Tech,PHARMACOLOGY AND NEUROSCIENCE,Nb;BCMP,nih,2017,1130841
Texas Tech,PHARMACOLOGY AND NEUROSCIENCE,Nb;BCMP,nih,2016,796153
Texas Tech-Foster,MOLECULAR AND TRANSITIONAL MEDICINE,BCMP,nih,2020,0
Texas Tech-Foster,MOLECULAR AND TRANSITIONAL MEDICINE,BCMP,nih,2019,0
Texas Tech-Foster,MOLECULAR AND TRANSITIONAL MEDICINE,BCMP,nih,2018,0
Texas Tech-Foster,MOLECULAR AND TRANSITIONAL MEDICINE,BCMP,nih,2017,0
Texas Tech-Foster,MOLECULAR AND TRANSITIONAL MEDICINE,BCMP,nih,2016,0
Toledo,CANCER BIOLOGY,NA,nih,2020,1108001
Toledo,CANCER BIOLOGY,NA,nih,2019,340781
Toledo,CANCER BIOLOGY,NA,nih,2018,76750
Toledo,CANCER BIOLOGY,NA,nih,2017,0
Toledo,CANCER BIOLOGY,NA,nih,2016,0
Toledo,MEDICAL MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,1302579
Toledo,MEDICAL MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,797339
Toledo,MEDICAL MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,976214
Toledo,MEDICAL MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,1146308
Toledo,MEDICAL MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,1159183
Toledo,NEUROSCIENCES,Nb,nih,2020,249000
Toledo,NEUROSCIENCES,Nb,nih,2019,848632
Toledo,NEUROSCIENCES,Nb,nih,2018,2836600
Toledo,NEUROSCIENCES,Nb,nih,2017,1784511
Toledo,NEUROSCIENCES,Nb,nih,2016,2527404
Toledo,PATHOLOGY,NA,nih,2020,0
Toledo,PATHOLOGY,NA,nih,2019,0
Toledo,PATHOLOGY,NA,nih,2018,0
Toledo,PATHOLOGY,NA,nih,2017,0
Toledo,PATHOLOGY,NA,nih,2016,0
Toledo,PHYSIOLOGY AND PHARMACOLOGY,BCMP,nih,2020,1458159
Toledo,PHYSIOLOGY AND PHARMACOLOGY,BCMP,nih,2019,1781722
Toledo,PHYSIOLOGY AND PHARMACOLOGY,BCMP,nih,2018,0
Toledo,PHYSIOLOGY AND PHARMACOLOGY,BCMP,nih,2017,0
Toledo,PHYSIOLOGY AND PHARMACOLOGY,BCMP,nih,2016,0
Tufts,DEVELOPMENTAL MOLEC AND CHEMICAL BIOL,BCMP,nih,2020,5586818
Tufts,DEVELOPMENTAL MOLEC AND CHEMICAL BIOL,BCMP,nih,2019,5421240
Tufts,DEVELOPMENTAL MOLEC AND CHEMICAL BIOL,BCMP,nih,2018,5597499
Tufts,DEVELOPMENTAL MOLEC AND CHEMICAL BIOL,BCMP,nih,2017,3890307
Tufts,DEVELOPMENTAL MOLEC AND CHEMICAL BIOL,BCMP,nih,2016,3526554
Tufts,IMMUNOLOGY,Imm,nih,2020,1670245
Tufts,IMMUNOLOGY,Imm,nih,2019,1173275
Tufts,IMMUNOLOGY,Imm,nih,2018,0
Tufts,IMMUNOLOGY,Imm,nih,2017,0
Tufts,IMMUNOLOGY,Imm,nih,2016,0
Tufts,MOLECULAR BIOLOGY AND MICROBIOLOGY,Mb;Gn,nih,2020,10629343
Tufts,MOLECULAR BIOLOGY AND MICROBIOLOGY,Mb;Gn,nih,2019,9217813
Tufts,MOLECULAR BIOLOGY AND MICROBIOLOGY,Mb;Gn,nih,2018,10544749
Tufts,MOLECULAR BIOLOGY AND MICROBIOLOGY,Mb;Gn,nih,2017,12330733
Tufts,MOLECULAR BIOLOGY AND MICROBIOLOGY,Mb;Gn,nih,2016,10595366
Tufts,NEUROSCIENCE,Nb,nih,2020,10257178
Tufts,NEUROSCIENCE,Nb,nih,2019,9473317
Tufts,NEUROSCIENCE,Nb,nih,2018,10644319
Tufts,NEUROSCIENCE,Nb,nih,2017,11077585
Tufts,NEUROSCIENCE,Nb,nih,2016,7238012
Tulane,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2020,3783066
Tulane,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2019,3944116
Tulane,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2018,2425489
Tulane,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2017,2095920
Tulane,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2016,1780283
Tulane,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,9465002
Tulane,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,10279108
Tulane,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,10479645
Tulane,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,11495073
Tulane,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,5935698
Tulane,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2020,4876592
Tulane,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2019,2940582
Tulane,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2018,2750980
Tulane,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2017,2542601
Tulane,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2016,2912751
Tulane,PHARMACOLOGY,BCMP,nih,2020,3661535
Tulane,PHARMACOLOGY,BCMP,nih,2019,2523418
Tulane,PHARMACOLOGY,BCMP,nih,2018,2071485
Tulane,PHARMACOLOGY,BCMP,nih,2017,2056365
Tulane,PHARMACOLOGY,BCMP,nih,2016,1719931
Tulane,PHYSIOLOGY,NA,nih,2020,2988250
Tulane,PHYSIOLOGY,NA,nih,2019,1874300
Tulane,PHYSIOLOGY,NA,nih,2018,2030627
Tulane,PHYSIOLOGY,NA,nih,2017,1695764
Tulane,PHYSIOLOGY,NA,nih,2016,2846602
Tulane,STRUCTURAL AND CELLULAR BIOLOGY,CB,nih,2020,338308
Tulane,STRUCTURAL AND CELLULAR BIOLOGY,CB,nih,2019,188751
Tulane,STRUCTURAL AND CELLULAR BIOLOGY,CB,nih,2018,688538
Tulane,STRUCTURAL AND CELLULAR BIOLOGY,CB,nih,2017,812701
Tulane,STRUCTURAL AND CELLULAR BIOLOGY,CB,nih,2016,887951
U Washington,BIOCHEMISTRY,BCMP,nih,2020,14180574
U Washington,BIOCHEMISTRY,BCMP,nih,2019,13657599
U Washington,BIOCHEMISTRY,BCMP,nih,2018,13609558
U Washington,BIOCHEMISTRY,BCMP,nih,2017,16552418
U Washington,BIOCHEMISTRY,BCMP,nih,2016,9906305
U Washington,BIOENGINEERING,NA,nih,2020,9169735
U Washington,BIOENGINEERING,NA,nih,2019,8275038
U Washington,BIOENGINEERING,NA,nih,2018,7561810
U Washington,BIOENGINEERING,NA,nih,2017,4760081
U Washington,BIOENGINEERING,NA,nih,2016,5996157
U Washington,BIOETHICS AND HUMANITIES,GHSM,nih,2020,912281
U Washington,BIOETHICS AND HUMANITIES,GHSM,nih,2019,6446527
U Washington,BIOETHICS AND HUMANITIES,GHSM,nih,2018,0
U Washington,BIOETHICS AND HUMANITIES,GHSM,nih,2017,0
U Washington,BIOETHICS AND HUMANITIES,GHSM,nih,2016,0
U Washington,BIOLOGICAL STRUCTURE,NA,nih,2020,6224385
U Washington,BIOLOGICAL STRUCTURE,NA,nih,2019,6366399
U Washington,BIOLOGICAL STRUCTURE,NA,nih,2018,5056030
U Washington,BIOLOGICAL STRUCTURE,NA,nih,2017,6260014
U Washington,BIOLOGICAL STRUCTURE,NA,nih,2016,5676952
U Washington,BIOMEDICAL INFORMATICS AND MEDICAL EDUCATION,DBMI,nih,2020,2705098
U Washington,BIOMEDICAL INFORMATICS AND MEDICAL EDUCATION,DBMI,nih,2019,3278124
U Washington,BIOMEDICAL INFORMATICS AND MEDICAL EDUCATION,DBMI,nih,2018,1839095
U Washington,BIOMEDICAL INFORMATICS AND MEDICAL EDUCATION,DBMI,nih,2017,1143395
U Washington,BIOMEDICAL INFORMATICS AND MEDICAL EDUCATION,DBMI,nih,2016,1352147
U Washington,GENOME SCIENCES,Gn,nih,2020,27048270
U Washington,GENOME SCIENCES,Gn,nih,2019,25462298
U Washington,GENOME SCIENCES,Gn,nih,2018,20949701
U Washington,GENOME SCIENCES,Gn,nih,2017,18999881
U Washington,GENOME SCIENCES,Gn,nih,2016,19379172
U Washington,GLOBAL HEALTH,GHSM,nih,2020,20572794
U Washington,GLOBAL HEALTH,GHSM,nih,2019,19788865
U Washington,GLOBAL HEALTH,GHSM,nih,2018,16660200
U Washington,GLOBAL HEALTH,GHSM,nih,2017,17619752
U Washington,GLOBAL HEALTH,GHSM,nih,2016,9602186
U Washington,IMMUNOLOGY,Imm,nih,2020,10777280
U Washington,IMMUNOLOGY,Imm,nih,2019,9769246
U Washington,IMMUNOLOGY,Imm,nih,2018,11395827
U Washington,IMMUNOLOGY,Imm,nih,2017,12562255
U Washington,IMMUNOLOGY,Imm,nih,2016,11525555
U Washington,MICROBIOLOGY,Mb,nih,2020,11252833
U Washington,MICROBIOLOGY,Mb,nih,2019,9533935
U Washington,MICROBIOLOGY,Mb,nih,2018,10259224
U Washington,MICROBIOLOGY,Mb,nih,2017,9212169
U Washington,MICROBIOLOGY,Mb,nih,2016,10484385
U Washington,MOLECULAR AND CELLULAR BIOLOGY,CB,nih,2020,0
U Washington,MOLECULAR AND CELLULAR BIOLOGY,CB,nih,2019,0
U Washington,MOLECULAR AND CELLULAR BIOLOGY,CB,nih,2018,0
U Washington,MOLECULAR AND CELLULAR BIOLOGY,CB,nih,2017,0
U Washington,MOLECULAR AND CELLULAR BIOLOGY,CB,nih,2016,0
U Washington,MOLECULAR MEDICINE AND MECHANISMS OF DISEASE,NA,nih,2020,0
U Washington,MOLECULAR MEDICINE AND MECHANISMS OF DISEASE,NA,nih,2019,0
U Washington,MOLECULAR MEDICINE AND MECHANISMS OF DISEASE,NA,nih,2018,0
U Washington,MOLECULAR MEDICINE AND MECHANISMS OF DISEASE,NA,nih,2017,0
U Washington,MOLECULAR MEDICINE AND MECHANISMS OF DISEASE,NA,nih,2016,0
U Washington,NEUROSCIENCE,Nb,nih,2020,0
U Washington,NEUROSCIENCE,Nb,nih,2019,0
U Washington,NEUROSCIENCE,Nb,nih,2018,0
U Washington,NEUROSCIENCE,Nb,nih,2017,0
U Washington,NEUROSCIENCE,Nb,nih,2016,0
U Washington,PATHOLOGY,NA,nih,2020,25421935
U Washington,PATHOLOGY,NA,nih,2019,25287110
U Washington,PATHOLOGY,NA,nih,2018,24718297
U Washington,PATHOLOGY,NA,nih,2017,23440603
U Washington,PATHOLOGY,NA,nih,2016,16605051
U Washington,PHARMACOLOGY,BCMP,nih,2020,11218380
U Washington,PHARMACOLOGY,BCMP,nih,2019,8032888
U Washington,PHARMACOLOGY,BCMP,nih,2018,7511128
U Washington,PHARMACOLOGY,BCMP,nih,2017,7106485
U Washington,PHARMACOLOGY,BCMP,nih,2016,7409484
U Washington,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2020,10769430
U Washington,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2019,11201869
U Washington,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2018,12114301
U Washington,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2017,8492804
U Washington,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2016,7058844
U Washington,REHABILITATION MEDICINE,NA,nih,2020,2473906
U Washington,REHABILITATION MEDICINE,NA,nih,2019,1874170
U Washington,REHABILITATION MEDICINE,NA,nih,2018,3107683
U Washington,REHABILITATION MEDICINE,NA,nih,2017,4111991
U Washington,REHABILITATION MEDICINE,NA,nih,2016,3541274
UC Davis,BIOCHEMISTRY AND MOLECULAR MEDICINE,BCMP,nih,2020,8357124
UC Davis,BIOCHEMISTRY AND MOLECULAR MEDICINE,BCMP,nih,2019,9176156
UC Davis,BIOCHEMISTRY AND MOLECULAR MEDICINE,BCMP,nih,2018,11114600
UC Davis,BIOCHEMISTRY AND MOLECULAR MEDICINE,BCMP,nih,2017,8493343
UC Davis,BIOCHEMISTRY AND MOLECULAR MEDICINE,BCMP,nih,2016,8581166
UC Davis,CELL BIOLOGY AND HUMAN ANATOMY,CB,nih,2020,13268451
UC Davis,CELL BIOLOGY AND HUMAN ANATOMY,CB,nih,2019,10316004
UC Davis,CELL BIOLOGY AND HUMAN ANATOMY,CB,nih,2018,12143663
UC Davis,CELL BIOLOGY AND HUMAN ANATOMY,CB,nih,2017,7400508
UC Davis,CELL BIOLOGY AND HUMAN ANATOMY,CB,nih,2016,6660791
UC Davis,MEDICAL MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,15179985
UC Davis,MEDICAL MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,14779576
UC Davis,MEDICAL MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,0
UC Davis,MEDICAL MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,0
UC Davis,MEDICAL MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,0
UC Davis,PHARMACOLOGY,BCMP,nih,2020,10510886
UC Davis,PHARMACOLOGY,BCMP,nih,2019,9529255
UC Davis,PHARMACOLOGY,BCMP,nih,2018,9864022
UC Davis,PHARMACOLOGY,BCMP,nih,2017,10356422
UC Davis,PHARMACOLOGY,BCMP,nih,2016,8238244
UC Davis,PHYSIOLOGY AND MEMBRANE BIOLOGY,NA,nih,2020,6472979
UC Davis,PHYSIOLOGY AND MEMBRANE BIOLOGY,NA,nih,2019,8950796
UC Davis,PHYSIOLOGY AND MEMBRANE BIOLOGY,NA,nih,2018,5361676
UC Davis,PHYSIOLOGY AND MEMBRANE BIOLOGY,NA,nih,2017,4287493
UC Davis,PHYSIOLOGY AND MEMBRANE BIOLOGY,NA,nih,2016,6334984
UC Davis,PUBLIC HEALTH SCIENCES,NA,nih,2020,20309343
UC Davis,PUBLIC HEALTH SCIENCES,NA,nih,2019,16615253
UC Davis,PUBLIC HEALTH SCIENCES,NA,nih,2018,14957256
UC Davis,PUBLIC HEALTH SCIENCES,NA,nih,2017,11999641
UC Davis,PUBLIC HEALTH SCIENCES,NA,nih,2016,8202610
UC Irvine,ANATOMY AND NEUROBIOLOGY,Nb,nih,2020,13554231
UC Irvine,ANATOMY AND NEUROBIOLOGY,Nb,nih,2019,10736504
UC Irvine,ANATOMY AND NEUROBIOLOGY,Nb,nih,2018,6260741
UC Irvine,ANATOMY AND NEUROBIOLOGY,Nb,nih,2017,4183718
UC Irvine,ANATOMY AND NEUROBIOLOGY,Nb,nih,2016,3503081
UC Irvine,BIOLOGICAL CHEMISTRY,BCMP,nih,2020,5290113
UC Irvine,BIOLOGICAL CHEMISTRY,BCMP,nih,2019,4237541
UC Irvine,BIOLOGICAL CHEMISTRY,BCMP,nih,2018,4368099
UC Irvine,BIOLOGICAL CHEMISTRY,BCMP,nih,2017,3468244
UC Irvine,BIOLOGICAL CHEMISTRY,BCMP,nih,2016,2950489
UC Irvine,EPIDEMIOLOGY,NA,nih,2020,1186102
UC Irvine,EPIDEMIOLOGY,NA,nih,2019,915108
UC Irvine,EPIDEMIOLOGY,NA,nih,2018,981827
UC Irvine,EPIDEMIOLOGY,NA,nih,2017,733858
UC Irvine,EPIDEMIOLOGY,NA,nih,2016,1825601
UC Irvine,MICROBIOLOGY AND MOLECULAR GENETICS,Mb;Gn,nih,2020,2749635
UC Irvine,MICROBIOLOGY AND MOLECULAR GENETICS,Mb;Gn,nih,2019,3546648
UC Irvine,MICROBIOLOGY AND MOLECULAR GENETICS,Mb;Gn,nih,2018,4640676
UC Irvine,MICROBIOLOGY AND MOLECULAR GENETICS,Mb;Gn,nih,2017,5747647
UC Irvine,MICROBIOLOGY AND MOLECULAR GENETICS,Mb;Gn,nih,2016,5239540
UC Irvine,PHARMACOLOGY,BCMP,nih,2020,0
UC Irvine,PHARMACOLOGY,BCMP,nih,2019,1109455
UC Irvine,PHARMACOLOGY,BCMP,nih,2018,1151862
UC Irvine,PHARMACOLOGY,BCMP,nih,2017,1754229
UC Irvine,PHARMACOLOGY,BCMP,nih,2016,1095409
UC Irvine,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2020,8921873
UC Irvine,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2019,8574780
UC Irvine,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2018,8751114
UC Irvine,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2017,4470389
UC Irvine,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2016,6181884
UC Riverside,BIOMEDICAL SCIENCES,NA,nih,2020,10571834
UC Riverside,BIOMEDICAL SCIENCES,NA,nih,2019,8775076
UC Riverside,BIOMEDICAL SCIENCES,NA,nih,2018,4851498
UC Riverside,BIOMEDICAL SCIENCES,NA,nih,2017,2966502
UC Riverside,BIOMEDICAL SCIENCES,NA,nih,2016,2769730
UC Riverside,SOCIAL MEDICINE POPULATION AND PUBLIC HEALTH,GHSM,nih,2020,622427
UC Riverside,SOCIAL MEDICINE POPULATION AND PUBLIC HEALTH,GHSM,nih,2019,229998
UC Riverside,SOCIAL MEDICINE POPULATION AND PUBLIC HEALTH,GHSM,nih,2018,453576
UC Riverside,SOCIAL MEDICINE POPULATION AND PUBLIC HEALTH,GHSM,nih,2017,219988
UC Riverside,SOCIAL MEDICINE POPULATION AND PUBLIC HEALTH,GHSM,nih,2016,0
UC San Diego,CELLULAR AND MOLECULAR MEDICINE,CB,nih,2020,21078801
UC San Diego,CELLULAR AND MOLECULAR MEDICINE,CB,nih,2019,19061688
UC San Diego,CELLULAR AND MOLECULAR MEDICINE,CB,nih,2018,21869465
UC San Diego,CELLULAR AND MOLECULAR MEDICINE,CB,nih,2017,19567140
UC San Diego,CELLULAR AND MOLECULAR MEDICINE,CB,nih,2016,19136963
UC San Diego,NEUROSCIENCES,Nb,nih,2020,38543423
UC San Diego,NEUROSCIENCES,Nb,nih,2019,49036605
UC San Diego,NEUROSCIENCES,Nb,nih,2018,27545146
UC San Diego,NEUROSCIENCES,Nb,nih,2017,45879849
UC San Diego,NEUROSCIENCES,Nb,nih,2016,36664710
UC San Diego,PATHOLOGY,NA,nih,2020,13294572
UC San Diego,PATHOLOGY,NA,nih,2019,13275221
UC San Diego,PATHOLOGY,NA,nih,2018,12625197
UC San Diego,PATHOLOGY,NA,nih,2017,13416884
UC San Diego,PATHOLOGY,NA,nih,2016,12992779
UC San Diego,PHARMACOLOGY,BCMP,nih,2020,30033678
UC San Diego,PHARMACOLOGY,BCMP,nih,2019,24539213
UC San Diego,PHARMACOLOGY,BCMP,nih,2018,21688788
UC San Diego,PHARMACOLOGY,BCMP,nih,2017,22697727
UC San Diego,PHARMACOLOGY,BCMP,nih,2016,23087825
UC San Fransisco,ANATOMY,NA,nih,2020,6709036
UC San Fransisco,ANATOMY,NA,nih,2019,7772104
UC San Fransisco,ANATOMY,NA,nih,2018,12158134
UC San Fransisco,ANATOMY,NA,nih,2017,7564643
UC San Fransisco,ANATOMY,NA,nih,2016,12783576
UC San Fransisco,BIOCHEMISTRY AND BIOPHYSICS,BCMP,nih,2020,18870719
UC San Fransisco,BIOCHEMISTRY AND BIOPHYSICS,BCMP,nih,2019,26504070
UC San Fransisco,BIOCHEMISTRY AND BIOPHYSICS,BCMP,nih,2018,23733956
UC San Fransisco,BIOCHEMISTRY AND BIOPHYSICS,BCMP,nih,2017,22576860
UC San Fransisco,BIOCHEMISTRY AND BIOPHYSICS,BCMP,nih,2016,23594567
UC San Fransisco,CELLULAR AND MOLECULAR PHARMACOLOGY,BCMP;CB,nih,2020,8128111
UC San Fransisco,CELLULAR AND MOLECULAR PHARMACOLOGY,BCMP;CB,nih,2019,21995743
UC San Fransisco,CELLULAR AND MOLECULAR PHARMACOLOGY,BCMP;CB,nih,2018,15522051
UC San Fransisco,CELLULAR AND MOLECULAR PHARMACOLOGY,BCMP;CB,nih,2017,9323830
UC San Fransisco,CELLULAR AND MOLECULAR PHARMACOLOGY,BCMP;CB,nih,2016,12949112
UC San Fransisco,EPIDEMIOLOGY AND BIOSTATISTICS,SB,nih,2020,19049756
UC San Fransisco,EPIDEMIOLOGY AND BIOSTATISTICS,SB,nih,2019,15930828
UC San Fransisco,EPIDEMIOLOGY AND BIOSTATISTICS,SB,nih,2018,14309908
UC San Fransisco,EPIDEMIOLOGY AND BIOSTATISTICS,SB,nih,2017,13549013
UC San Fransisco,EPIDEMIOLOGY AND BIOSTATISTICS,SB,nih,2016,10225085
UC San Fransisco,HUMANITIES AND SOCIAL SCIENCES,GHSM,nih,2020,1370291
UC San Fransisco,HUMANITIES AND SOCIAL SCIENCES,GHSM,nih,2019,530916
UC San Fransisco,HUMANITIES AND SOCIAL SCIENCES,GHSM,nih,2018,1198567
UC San Fransisco,HUMANITIES AND SOCIAL SCIENCES,GHSM,nih,2017,1703178
UC San Fransisco,HUMANITIES AND SOCIAL SCIENCES,GHSM,nih,2016,661124
UC San Fransisco,LABORATORY MEDICINE,NA,nih,2020,7145731
UC San Fransisco,LABORATORY MEDICINE,NA,nih,2019,6009987
UC San Fransisco,LABORATORY MEDICINE,NA,nih,2018,5337792
UC San Fransisco,LABORATORY MEDICINE,NA,nih,2017,3811090
UC San Fransisco,LABORATORY MEDICINE,NA,nih,2016,5806295
UC San Fransisco,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,12731430
UC San Fransisco,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,11447313
UC San Fransisco,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,13823123
UC San Fransisco,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,8652504
UC San Fransisco,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,10247909
UC San Fransisco,PHYSIOLOGY,NA,nih,2020,14487970
UC San Fransisco,PHYSIOLOGY,NA,nih,2019,8598520
UC San Fransisco,PHYSIOLOGY,NA,nih,2018,14872286
UC San Fransisco,PHYSIOLOGY,NA,nih,2017,9316482
UC San Fransisco,PHYSIOLOGY,NA,nih,2016,11007369
UCF,POPULATION HEALTH SCIENCES,GHSM,nih,2020,0
UCF,POPULATION HEALTH SCIENCES,GHSM,nih,2019,0
UCF,POPULATION HEALTH SCIENCES,GHSM,nih,2018,0
UCF,POPULATION HEALTH SCIENCES,GHSM,nih,2017,0
UCF,POPULATION HEALTH SCIENCES,GHSM,nih,2016,0
UCF,SCHOOL OF BIOMEDICAL SCIENCES,NA,nih,2020,9830134
UCF,SCHOOL OF BIOMEDICAL SCIENCES,NA,nih,2019,12518965
UCF,SCHOOL OF BIOMEDICAL SCIENCES,NA,nih,2018,6810809
UCF,SCHOOL OF BIOMEDICAL SCIENCES,NA,nih,2017,4899885
UCF,SCHOOL OF BIOMEDICAL SCIENCES,NA,nih,2016,4481450
UCLA-Geffen,BIOLOGICAL CHEMISTRY,BCMP,nih,2020,8394120
UCLA-Geffen,BIOLOGICAL CHEMISTRY,BCMP,nih,2019,8406328
UCLA-Geffen,BIOLOGICAL CHEMISTRY,BCMP,nih,2018,7804992
UCLA-Geffen,BIOLOGICAL CHEMISTRY,BCMP,nih,2017,6700860
UCLA-Geffen,BIOLOGICAL CHEMISTRY,BCMP,nih,2016,4154505
UCLA-Geffen,COMPUTATIONAL MEDICINE,SB,nih,2020,0
UCLA-Geffen,COMPUTATIONAL MEDICINE,SB,nih,2019,0
UCLA-Geffen,COMPUTATIONAL MEDICINE,SB,nih,2018,0
UCLA-Geffen,COMPUTATIONAL MEDICINE,SB,nih,2017,0
UCLA-Geffen,COMPUTATIONAL MEDICINE,SB,nih,2016,0
UCLA-Geffen,HUMAN GENETICS,Gn,nih,2020,5162203
UCLA-Geffen,HUMAN GENETICS,Gn,nih,2019,4387513
UCLA-Geffen,HUMAN GENETICS,Gn,nih,2018,5467917
UCLA-Geffen,HUMAN GENETICS,Gn,nih,2017,4750131
UCLA-Geffen,HUMAN GENETICS,Gn,nih,2016,5562264
